,INCIDENT_NUMBER,OFFENSE_DESCRIPTION,DISTRICT,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long
4822,212074360,PROPERTY - LOST/ MISSING,D14,False,2021-09-23 16:00:00,2021,9,Thursday,16,WALLINGFORD RD,42.34252336337927,-71.15124869341581
4823,212074356,SICK/INJURED/MEDICAL - PERSON,D14,False,2021-10-13 16:55:00,2021,10,Wednesday,16,SOLDIERS FIELD RD,42.35996671611328,-71.11750278438673
4824,212074339,PROPERTY - LOST/ MISSING,B3,False,2021-10-13 17:13:00,2021,10,Wednesday,17,MORTON ST,42.28405587837074,-71.09045321700486
4825,212074333,FIRE REPORT,D14,False,2021-10-13 15:49:00,2021,10,Wednesday,15,COMMONWEALTH AVE,42.34499703704425,-71.14173852886192
4826,212074332,M/V ACCIDENT - OTHER CITY VEHICLE,B3,False,2021-10-13 14:12:00,2021,10,Wednesday,14,"BLUE HILL AVE & TALBOT AVE
DORCHESTER  MA 02124
UN",42.29487697102339,-71.08783394572814
4827,212074329,ASSAULT - SIMPLE,B2,False,2021-10-13 15:45:00,2021,10,Wednesday,15,WASHINGTON ST,42.32866283555608,-71.08563401183545
4828,212072893,VANDALISM,B2,False,2021-10-08 14:49:00,2021,10,Friday,14,ELDORA ST,42.33128553397624,-71.10772496483395
4829,212074327,SICK/INJURED/MEDICAL - POLICE,B3,False,2021-10-13 11:15:00,2021,10,Wednesday,11,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4830,212074322,HARASSMENT/ CRIMINAL HARASSMENT,B2,False,2021-10-13 16:15:00,2021,10,Wednesday,16,WASHINGTON ST,42.32866283555608,-71.08563401183545
4831,212074314,ASSAULT - AGGRAVATED,B2,False,2021-10-13 15:48:00,2021,10,Wednesday,15,WASHINGTON ST,42.32866283555608,-71.08563401183545
4832,212074312,INVESTIGATE PROPERTY,B3,False,2021-09-19 00:00:00,2021,9,Sunday,0,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4833,212074311,INVESTIGATE PERSON,B3,False,2021-10-13 13:34:00,2021,10,Wednesday,13,NORWELL ST,42.30132851113351,-71.0787087269764
4834,212074308,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-10-13 12:14:00,2021,10,Wednesday,12,GEORGIA ST,42.30995669545765,-71.08430841080819
4835,212074302,LARCENY ALL OTHERS,D14,False,2021-10-13 14:34:00,2021,10,Wednesday,14,NEWCASTLE RD,42.35380022196375,-71.16050524999638
4836,212074301,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-10-08 19:00:00,2021,10,Friday,19,WASHINGTON ST,42.32866283555608,-71.08563401183545
4837,212074298,PROPERTY - LOST/ MISSING,B3,False,2021-10-13 14:47:00,2021,10,Wednesday,14,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4838,212074296,INVESTIGATE PERSON,B2,False,2021-10-13 14:41:00,2021,10,Wednesday,14,WASHINGTON ST,42.32866283555608,-71.08563401183545
4839,212074294,LARCENY SHOPLIFTING,B2,False,2021-10-13 13:45:00,2021,10,Wednesday,13,DUDLEY ST,42.31735471710791,-71.06582970165483
4840,212074289,M/V ACCIDENT - PERSONAL INJURY,B3,False,2021-10-13 12:58:00,2021,10,Wednesday,12,"TALBOT AVE & NIGHTINGALE ST
DORCHESTER  MA 02124
U",42.294344024997365,-71.08604002563219
4841,212074285,INVESTIGATE PERSON,B3,False,2021-10-13 13:11:00,2021,10,Wednesday,13,CATBIRD CT,42.28813675569286,-71.09475747278731
4842,212074278,LARCENY ALL OTHERS,B3,False,2021-06-23 13:32:00,2021,6,Wednesday,13,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4843,212074277,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,False,2021-10-13 13:30:00,2021,10,Wednesday,13,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4844,212074275,PROPERTY - ACCIDENTAL DAMAGE,B2,False,2021-10-13 13:24:00,2021,10,Wednesday,13,WASHINGTON ST,42.32866283555608,-71.08563401183545
4845,212074269,INVESTIGATE PERSON,B2,False,2021-10-13 12:41:00,2021,10,Wednesday,12,DUDLEY ST,42.32742591182293,-71.07702562168143
4846,212074260,THREATS TO DO BODILY HARM,D14,False,2021-10-12 08:00:00,2021,10,Tuesday,8,N BEACON ST,42.35666076159527,-71.15104266703132
4847,212074258,INVESTIGATE PROPERTY,B3,False,2021-10-13 10:59:00,2021,10,Wednesday,10,DEERING RD,42.28553307537101,-71.09580077198905
4848,212074257,M/V ACCIDENT - OTHER CITY VEHICLE,B3,False,2021-10-13 11:53:00,2021,10,Wednesday,11,"HARVARD ST & W MAIN ST
MATTAPAN  MA 02126
UNITED S",42.287207016955286,-71.09489194066944
4849,212074254,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-10-13 11:06:00,2021,10,Wednesday,11,"COLUMBIA RD & WYOLA PL
DORCHESTER  MA 02121
UNITED",42.30817097133952,-71.07510094621199
4850,212074253,BURGLARY - RESIDENTIAL,D14,False,2021-10-12 09:00:00,2021,10,Tuesday,9,WASHINGTON ST,42.34905600030506,-71.15049849975023
4851,212074251,LARCENY THEFT FROM BUILDING,B3,False,2021-10-13 11:40:00,2021,10,Wednesday,11,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4852,212074244,ASSAULT - SIMPLE,B3,False,2021-10-13 11:01:00,2021,10,Wednesday,11,MORTON ST,42.28187060713829,-71.08751151911808
4853,212074240,INVESTIGATE PERSON,B3,False,2021-10-13 06:10:00,2021,10,Wednesday,6,FOTTLER RD,42.27892192045499,-71.09499518670334
4854,212074238,SICK/INJURED/MEDICAL - POLICE,B2,False,2021-10-13 10:50:00,2021,10,Wednesday,10,TREMONT ST,42.33402461310304,-71.09039049468309
4855,212074228,LARCENY ALL OTHERS,D14,False,2021-10-11 11:00:00,2021,10,Monday,11,COREY RD,42.34373150233071,-71.1387581055333
4856,212074226,FIRE REPORT,B3,False,2021-10-13 08:57:00,2021,10,Wednesday,8,BLUE HILL AVE,42.26994731617787,-71.09380307519207
4857,212074222,TOWED MOTOR VEHICLE,D14,False,2021-10-13 09:00:00,2021,10,Wednesday,9,LINCOLN ST,42.35745926898305,-71.12909949624535
4858,212074215,VAL - OPERATING AFTER REV/SUSP.,B2,False,2021-10-13 09:02:00,2021,10,Wednesday,9,SEAVER ST,42.30715950720062,-71.08823566356
4859,212074207,VANDALISM,B3,False,2021-10-13 08:09:00,2021,10,Wednesday,8,GREENWOOD ST,42.30175908890449,-71.0795516016392
4860,212074203,THREATS TO DO BODILY HARM,B2,False,2021-10-13 08:00:00,2021,10,Wednesday,8,HUMBOLDT AVE,42.316713932456175,-71.08671367957447
4861,212074201,LARCENY ALL OTHERS,B2,False,2021-10-13 07:44:00,2021,10,Wednesday,7,BLUE HILL AVE,42.31214718479997,-71.08053223894062
4862,212074190,SEARCH WARRANT,B3,False,2021-10-13 07:23:00,2021,10,Wednesday,7,FOTTLER RD,42.27892192045499,-71.09499518670334
4863,212074189,M/V ACCIDENT - PROPERTY DAMAGE,B3,False,2021-10-13 06:27:00,2021,10,Wednesday,6,PARK ST,42.29514573579991,-71.07434139062698
4864,212074183,M/V ACCIDENT - OTHER CITY VEHICLE,B2,False,2021-10-13 04:08:00,2021,10,Wednesday,4,"MELNEA CASS BLVD & WASHINGTON ST
ROXBURY  MA 02119",42.33286799162148,-71.08105594815557
4865,212074180,INVESTIGATE PERSON,B2,False,2021-10-13 00:02:00,2021,10,Wednesday,0,CHENEY ST,42.30919421716844,-71.08488946075343
4866,212074178,INVESTIGATE PERSON,B2,False,2021-10-13 03:56:00,2021,10,Wednesday,3,FOLSOM ST,42.31920052187486,-71.07103600872264
4867,212074177,ASSAULT - SIMPLE,B3,False,2021-10-12 23:52:00,2021,10,Tuesday,23,VIOLET ST,42.27490973573053,-71.08944957177643
4868,212074175,VAL - OPERATING AFTER REV/SUSP.,B2,False,2021-10-13 02:42:00,2021,10,Wednesday,2,INTERVALE ST,42.311418643425846,-71.0796475986592
4869,212074174,HARASSMENT/ CRIMINAL HARASSMENT,B3,False,2021-10-12 23:48:00,2021,10,Tuesday,23,RIVER ST,42.27148263071452,-71.07564385441718
4870,212074172,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),B2,False,2021-10-13 02:04:00,2021,10,Wednesday,2,CRESTON PARK,42.31251333958941,-71.07928148079101
4871,212074164,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-10-12 23:40:00,2021,10,Tuesday,23,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4872,212074160,SICK/INJURED/MEDICAL - PERSON,B3,False,2021-10-12 23:55:00,2021,10,Tuesday,23,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4873,212074159,ROBBERY,D14,False,2021-10-12 23:20:00,2021,10,Tuesday,23,COMMONWEALTH AVE,42.339709515516056,-71.15175698729112
4874,212074157,ASSAULT - AGGRAVATED,D14,False,2021-10-12 23:00:00,2021,10,Tuesday,23,EMPIRE ST,42.35811526072762,-71.12761368169879
4875,212074150,INVESTIGATE PROPERTY,B2,False,2021-10-12 22:52:00,2021,10,Tuesday,22,BLUE HILL AVE,42.30889840345595,-71.08305190474378
4876,212074148,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-10-12 16:00:00,2021,10,Tuesday,16,SAINT ALPHONSUS ST,42.3336409834866,-71.10088910331768
4877,212074135,ASSAULT - AGGRAVATED,B2,True,2021-10-12 21:31:00,2021,10,Tuesday,21,RANDLETT PL,42.31815243185812,-71.07701507759842
4878,212074127,LARCENY SHOPLIFTING,D14,False,2021-10-12 21:12:00,2021,10,Tuesday,21,MARKET ST,42.35580706049085,-71.14932167193464
4879,212074115,INVESTIGATE PERSON,D14,False,2021-10-12 19:57:00,2021,10,Tuesday,19,CHISWICK RD,42.34059097048936,-71.1519725043284
4880,212074106,THREATS TO DO BODILY HARM,B3,False,2021-10-12 00:00:00,2021,10,Tuesday,0,MILLET ST,42.29098100838291,-71.07589348118881
4881,212074105,SICK ASSIST,B3,False,2021-10-12 19:10:00,2021,10,Tuesday,19,HARVARD ST,42.29549222535339,-71.08587039564563
4882,212074097,VAL - OPERATING AFTER REV/SUSP.,B3,False,2021-10-12 19:15:00,2021,10,Tuesday,19,MORTON ST,42.282405247251255,-71.08822726919786
4883,212074096,INVESTIGATE PERSON,B3,False,2021-10-12 19:31:00,2021,10,Tuesday,19,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4884,212074095,INVESTIGATE PERSON,B3,False,2021-10-12 19:30:00,2021,10,Tuesday,19,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4885,212074091,DEATH INVESTIGATION,B2,False,2021-10-12 18:16:00,2021,10,Tuesday,18,HOLLANDER ST,42.315689198807554,-71.08951391408016
4886,212074073,M/V ACCIDENT - OTHER,B2,False,2021-10-12 00:00:00,2021,10,Tuesday,0,MAYWOOD ST,42.31679541500612,-71.079645623217
4887,212074071,SICK ASSIST,B2,False,2021-10-12 17:47:00,2021,10,Tuesday,17,HARTWELL ST,42.30855179046296,-71.08480198790184
4888,212074061,INVESTIGATE PROPERTY,D14,False,2021-10-12 17:49:00,2021,10,Tuesday,17,COMMONWEALTH AVE,42.35135565407282,-71.11699980530332
4889,212074059,M/V ACCIDENT - PROPERTY DAMAGE,B2,False,2021-09-24 00:00:00,2021,9,Friday,0,WALNUT AVE,42.322654870550814,-71.084727103736
4890,212074054,INVESTIGATE PROPERTY,B2,False,2021-10-12 07:30:00,2021,10,Tuesday,7,WASHINGTON ST,42.32866283555608,-71.08563401183545
4891,212074053,INVESTIGATE PROPERTY,D14,False,2021-10-03 14:00:00,2021,10,Sunday,14,DONNYBROOK RD,42.35439933196091,-71.16006810826632
4892,212074047,FRAUD - FALSE PRETENSE / SCHEME,B3,False,2021-10-12 17:17:00,2021,10,Tuesday,17,GLENWAY ST,42.30066139314384,-71.08328207629907
4893,212074040,M/V - LEAVING SCENE - PERSONAL INJURY,D14,False,2021-10-12 16:15:00,2021,10,Tuesday,16,BRIGHTON AVE,42.35315862227928,-71.13289372973998
4894,212074036,VERBAL DISPUTE,B3,False,2021-10-12 16:39:00,2021,10,Tuesday,16,WOODBOLE AVE,42.27808245731581,-71.08109371399776
4895,212074026,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,False,2021-10-12 16:20:00,2021,10,Tuesday,16,MYRICK ST,42.36025627144544,-71.13209372672037
4896,212074020,FRAUD - FALSE PRETENSE / SCHEME,B2,False,2021-08-18 00:00:00,2021,8,Wednesday,0,WASHINGTON ST,42.32866283555608,-71.08563401183545
4897,212074019,PROPERTY - LOST/ MISSING,D14,False,2021-10-07 19:00:00,2021,10,Thursday,19,WESTFORD ST,42.36233800607588,-71.13407428863351
4898,212074018,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,D14,False,2021-10-12 15:14:00,2021,10,Tuesday,15,COMMONWEALTH AVE,42.350637976015626,-71.1126590913196
4899,212073994,FRAUD - IMPERSONATION,B3,False,2021-08-25 00:00:00,2021,8,Wednesday,0,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4900,212073991,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,False,2021-10-12 14:15:00,2021,10,Tuesday,14,RAND PL,42.31906076455388,-71.07606470733175
4901,212073982,HARASSMENT/ CRIMINAL HARASSMENT,B3,False,2021-10-12 14:44:00,2021,10,Tuesday,14,BLUE HILL AVE,42.27895124448401,-71.09332701700616
4902,212073981,FRAUD - FALSE PRETENSE / SCHEME,B3,False,2021-10-11 12:00:00,2021,10,Monday,12,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4903,212073979,VERBAL DISPUTE,B3,False,2021-10-12 14:02:00,2021,10,Tuesday,14,BALSAM ST,42.28678038172267,-71.0880781184156
4904,212073976,MISSING PERSON,B2,False,2021-04-15 12:00:00,2021,4,Thursday,12,WASHINGTON ST,42.32866283555608,-71.08563401183545
4905,212073967,FIRE REPORT,B2,False,2021-10-12 12:33:00,2021,10,Tuesday,12,QUINCY ST,42.31332152866304,-71.07591511383562
4906,212073965,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-10-12 12:30:00,2021,10,Tuesday,12,WASHINGTON ST,42.32866283555608,-71.08563401183545
4907,212073964,INVESTIGATE PROPERTY,B2,False,2021-10-12 07:30:00,2021,10,Tuesday,7,WASHINGTON ST,42.32866283555608,-71.08563401183545
4908,212073963,ASSAULT - AGGRAVATED,B2,False,2021-10-12 13:31:00,2021,10,Tuesday,13,VALE ST,42.32239479174757,-71.09496121754157
4909,212073957,INVESTIGATE PERSON,B2,False,2021-10-12 12:38:00,2021,10,Tuesday,12,WASHINGTON ST,42.32866283555608,-71.08563401183545
4910,212073933,M/V ACCIDENT - OTHER CITY VEHICLE,B2,False,2021-10-11 19:05:00,2021,10,Monday,19,WASHINGTON ST,42.32866283555608,-71.08563401183545
4911,212073932,ASSAULT - SIMPLE,B2,False,2021-10-12 12:09:00,2021,10,Tuesday,12,WASHINGTON ST,42.32866283555608,-71.08563401183545
4912,212073928,M/V ACCIDENT - PROPERTY DAMAGE,D14,False,2021-10-12 11:31:00,2021,10,Tuesday,11,EMERY RD,42.35478277916175,-71.13598711222662
4913,212073926,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,False,2021-10-12 10:59:00,2021,10,Tuesday,10,MELNEA CASS BLVD,42.33330170452234,-71.0818167495313
4914,212073923,M/V ACCIDENT - PROPERTY DAMAGE,B3,False,2021-10-12 10:57:00,2021,10,Tuesday,10,BLUE HILL AVE,42.29330376224452,-71.0885899046847
4915,212073922,LANDLORD - TENANT,B2,False,2021-10-12 10:30:00,2021,10,Tuesday,10,CRAWFORD ST,42.31096952751049,-71.08461835670155
4916,212073911,AUTO THEFT,B2,False,2021-10-12 00:00:00,2021,10,Tuesday,0,WASHINGTON ST,42.32866283555608,-71.08563401183545
4917,212073910,BALLISTICS EVIDENCE/FOUND,B2,False,2021-10-12 10:32:00,2021,10,Tuesday,10,E COTTAGE ST,42.32126854446075,-71.06697280385933
4918,212073909,SICK ASSIST,B2,False,2021-10-12 09:36:00,2021,10,Tuesday,9,BICKFORD AVE,42.3269638826941,-71.10248073530182
4919,212073904,INVESTIGATE PERSON,B3,False,2021-10-12 10:19:00,2021,10,Tuesday,10,HARVARD ST,42.29600750541133,-71.08387509148848
4920,212073902,VERBAL DISPUTE,D14,False,2021-10-12 09:48:00,2021,10,Tuesday,9,GLENVILLE AVE,42.34977987617878,-71.13423048700766
4921,212073900,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,False,2021-10-06 20:00:00,2021,10,Wednesday,20,WASHINGTON ST,42.32866283555608,-71.08563401183545
4922,212073897,INVESTIGATE PROPERTY,B2,False,2021-10-12 09:42:00,2021,10,Tuesday,9,WABON ST,42.31441221984899,-71.08530389775323
4923,212073896,THREATS TO DO BODILY HARM,B3,False,2021-10-12 09:34:00,2021,10,Tuesday,9,"BLUE HILL AVE & MORTON ST
MATTAPAN  MA 02126
UNITE",42.28428296994993,-71.09154898716575
4924,212073895,TOWED MOTOR VEHICLE,B2,False,2021-10-12 09:09:00,2021,10,Tuesday,9,SMITH ST,42.33353077284243,-71.09845207085446
4925,212073893,INVESTIGATE PERSON,B2,False,2021-10-12 09:55:00,2021,10,Tuesday,9,WASHINGTON ST,42.32866283555608,-71.08563401183545
4926,212073891,M/V ACCIDENT - OTHER,B2,False,2021-10-12 09:16:00,2021,10,Tuesday,9,"HUMBOLDT AVE & RUTHVEN ST
BOSTON  MA 02121
UNITED ",42.31260998318161,-71.08991996546318
4927,212073888,LARCENY ALL OTHERS,B2,False,2021-10-12 09:19:00,2021,10,Tuesday,9,"COLUMBIA RD & WASHINGTON ST
DORCHESTER  MA 02121
U",42.30543500606893,-71.08057803705674
4928,212073883,PROPERTY - FOUND,B2,False,2021-10-12 09:22:00,2021,10,Tuesday,9,SCHROEDER PLZ,42.33367921810846,-71.09187754618458
4929,212073881,PROPERTY - FOUND,B2,False,2021-10-12 09:21:00,2021,10,Tuesday,9,SCHROEDER PLZ,42.33367921810846,-71.09187754618458
4930,212073880,AUTO THEFT,D14,False,2021-10-11 17:00:00,2021,10,Monday,17,WASHINGTON ST,42.34905600030506,-71.15049849975023
4931,212073850,M/V ACCIDENT - PROPERTY DAMAGE,B2,False,2021-10-11 23:49:00,2021,10,Monday,23,"NORTH AVE & DUDLEY ST
ROXBURY  MA 02119
UNITED STA",42.322101025766656,-71.0725059772423
4932,212073847,M/V ACCIDENT - PROPERTY DAMAGE,B2,False,2021-10-12 02:42:00,2021,10,Tuesday,2,"HARRISON AVE & DUDLEY ST
ROXBURY  MA 02119
UNITED ",42.32859702159768,-71.08274705512277
4933,212073843,INVESTIGATE PERSON,B2,False,2021-10-12 00:00:00,2021,10,Tuesday,0,BROOK AVE,42.32047753392141,-71.07273672689453
4934,212073836,SICK ASSIST,B2,False,2021-10-12 00:19:00,2021,10,Tuesday,0,WYOMING ST,42.31508518034225,-71.08508813271443
4935,212073833,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,B2,False,2021-10-12 00:35:00,2021,10,Tuesday,0,"DUDLEY ST & HARRISON AVE
ROXBURY  MA 02119
UNITED ",42.32859702159768,-71.08274705512277
4936,212073828,VERBAL DISPUTE,B3,False,2021-10-11 23:41:00,2021,10,Monday,23,WALK HILL ST,42.27791464599671,-71.09452936620902
4937,212073818,TOWED MOTOR VEHICLE,B2,False,2021-10-11 21:31:00,2021,10,Monday,21,"HEATH ST & PARKER ST
JAMAICA PLAIN  MA 02130
UNITE",42.32638300710255,-71.10022402223387
4938,212073814,ASSAULT - SIMPLE,D14,False,2021-10-11 21:54:00,2021,10,Monday,21,COMMONWEALTH AVE,42.34822741305732,-71.14075262166958
4939,212073813,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-10-11 21:29:00,2021,10,Monday,21,COLUMBIA RD,42.31514178542719,-71.06704709164646
4940,212073802,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,False,2021-10-11 18:01:00,2021,10,Monday,18,BLUE HILL AVE,42.27470119273465,-71.09344053269572
4941,212073801,PROPERTY - LOST/ MISSING,B3,False,2021-10-11 17:00:00,2021,10,Monday,17,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4942,212073796,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B2,False,2021-10-11 20:22:00,2021,10,Monday,20,"ALBERT ST & RUGGLES ST
ROXBURY  MA 02115
UNITED ST",42.33592600013392,-71.09100100944028
4943,212073793,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,B2,False,2021-10-11 00:00:00,2021,10,Monday,0,COLUMBIA RD,42.32044045067301,-71.06166573801274
4944,212073788,INVESTIGATE PROPERTY,B2,False,2021-10-11 20:17:00,2021,10,Monday,20,WASHINGTON ST,42.32866283555608,-71.08563401183545
4945,212073783,ROBBERY,B3,False,2021-10-11 21:33:00,2021,10,Monday,21,BLUE HILL AVE,42.26817397260553,-71.09387677261341
4946,212073782,VANDALISM,B2,False,2021-10-11 19:34:00,2021,10,Monday,19,COLUMBIA RD,42.30591850435545,-71.07956586362388
4947,212073778,AUTO THEFT,B2,False,2021-10-11 19:22:00,2021,10,Monday,19,WASHINGTON ST,42.32866283555608,-71.08563401183545
4948,212073769,VAL - OPERATING AFTER REV/SUSP.,B3,False,2021-10-11 18:03:00,2021,10,Monday,18,ERIE ST,42.30315679546798,-71.07874798703212
4949,212073763,SICK ASSIST,D14,False,2021-10-11 17:28:00,2021,10,Monday,17,COMMONWEALTH AVE,42.350432726359855,-71.12710479628086
4950,212073760,VANDALISM,B3,False,2021-10-11 17:08:00,2021,10,Monday,17,GREENWOOD ST,42.300848400028194,-71.07982055190082
4951,212073755,LARCENY THEFT OF BICYCLE,D14,False,2021-10-11 05:30:00,2021,10,Monday,5,WASHINGTON ST,42.34905600030506,-71.15049849975023
4952,212073751,SICK ASSIST,B2,False,2021-10-11 17:14:00,2021,10,Monday,17,DEWEY ST,42.31676691007348,-71.07714053853037
4953,212073746,ROBBERY,B3,False,2021-10-11 17:33:00,2021,10,Monday,17,CUMMINS HWY,42.26857608597236,-71.09574825689415
4954,212073745,INVESTIGATE PERSON,B3,False,2021-10-11 17:04:00,2021,10,Monday,17,WALK HILL ST,42.28514725287267,-71.10345130695308
4955,212073744,SICK/INJURED/MEDICAL - PERSON,D14,False,2021-10-11 17:02:00,2021,10,Monday,17,MOUNT HOOD RD,42.34193933273402,-71.14324903877099
4956,212073737,M/V ACCIDENT - PROPERTY DAMAGE,D14,False,2021-10-11 17:02:00,2021,10,Monday,17,"COMMONWEALTH AVE & SUMMIT AVE
BRIGHTON  MA 02135
U",42.34583196629247,-71.14116796217353
4957,212073721,INVESTIGATE PERSON,D14,False,2021-10-11 13:31:00,2021,10,Monday,13,WALLINGFORD RD,42.341349456849365,-71.15122794885295
4958,212073718,M/V ACCIDENT - PROPERTY DAMAGE,B2,False,2021-10-11 16:12:00,2021,10,Monday,16,"MELNEA CASS BLVD & TREMONT ST
ROXBURY  MA 02120
UN",42.33538898669193,-71.08757700965556
4959,212073717,LARCENY ALL OTHERS,B3,False,2021-09-23 00:00:00,2021,9,Thursday,0,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4960,212073711,BALLISTICS EVIDENCE/FOUND,B2,True,2021-10-11 15:41:00,2021,10,Monday,15,DUDLEY ST,42.3204697921145,-71.071619500622
4961,212073705,INVESTIGATE PERSON,B2,False,2021-10-11 15:21:00,2021,10,Monday,15,HILLSIDE ST,42.33164158710258,-71.10760788705863
4962,212073704,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-10-10 15:30:00,2021,10,Sunday,15,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4963,212073700,INVESTIGATE PROPERTY,B3,False,2021-10-10 17:30:00,2021,10,Sunday,17,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4964,212073698,SICK ASSIST,B2,False,2021-10-11 14:18:00,2021,10,Monday,14,CHENEY ST,42.30970015593802,-71.08582414153403
4965,212073697,LARCENY THEFT FROM BUILDING,B2,False,2021-10-11 13:30:00,2021,10,Monday,13,WASHINGTON ST,42.32866283555608,-71.08563401183545
4966,212073689,M/V ACCIDENT - PROPERTY DAMAGE,D14,False,2021-10-11 13:43:00,2021,10,Monday,13,CLEVEMONT AVE,42.35454180959852,-71.13842131171606
4967,212073687,VANDALISM,D14,False,2021-10-06 08:30:00,2021,10,Wednesday,8,WASHINGTON ST,42.30022550805351,-71.0746831311047
4968,212073682,ASSAULT - SIMPLE,D14,False,2021-10-11 12:42:00,2021,10,Monday,12,HIGHGATE ST,42.3551127275991,-71.13169830406105
4969,212073681,VERBAL DISPUTE,B3,False,2021-10-11 13:41:00,2021,10,Monday,13,HAVELOCK ST,42.28631299228984,-71.0921841195854
4970,212073679,LARCENY THEFT FROM BUILDING,B2,False,2021-10-11 11:45:00,2021,10,Monday,11,WASHINGTON ST,42.32866283555608,-71.08563401183545
4971,212073677,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-10-08 16:15:00,2021,10,Friday,16,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4972,212073676,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-10-11 12:55:00,2021,10,Monday,12,WASHINGTON ST,42.32866283555608,-71.08563401183545
4973,212073673,SICK ASSIST,B3,False,2021-10-11 12:01:00,2021,10,Monday,12,RIVER ST,42.271330052757,-71.08299865022084
4974,212073664,PROPERTY - LOST/ MISSING,B3,False,2021-10-10 14:30:00,2021,10,Sunday,14,BLUE HILL AVE,42.28482576580488,-71.09137368938802
4975,212073660,LARCENY ALL OTHERS,B2,False,2021-10-10 16:10:00,2021,10,Sunday,16,WASHINGTON ST,42.32866283555608,-71.08563401183545
